Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs
20160256,21923,2016,7/20/2016 3:50 PM,18718,SUNOCO PIPELINE L.P.,NEW LONDON STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,NEW LONDON,RUSK,TX,32.209977,-94.955487,CORROSION,EXTERNAL,0.5,,0,0.5,NO,NO,YES,7/20/2016 15:50,,0,,,,,,,,,,,,,9000,24,0,2000,0,0,11024
20160253,21600,2016,7/22/2016 6:00 AM,15674,PLANTATION PIPE LINE CO,HELENA TANK FARM,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,HELENA,SHELBY,AL,33.289744,-86.833862,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,9.6,,9.6,0,NO,NO,NO,,,0,,,,,,,,,,,,,50,520,0,0,55000,0,55570
20160257,21612,2016,7/22/2016 7:23 PM,1845,"BUCKEYE PARTNERS, LP",HAMMOND JCT,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HAMMOND,LAKE,IN,41.606561,-87.462351,INCORRECT OPERATION,INCORRECT INSTALLATION,4.76,,4.76,0,NO,NO,YES,7/22/2016 19:24,7/23/2016 15:10,0,,,,,,,,,,,,,1000,380,5000,23000,50000,0,79380
20160259,22041,2016,7/25/2016 7:45 AM,18718,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,TANK,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.06899,-96.47586,CORROSION,INTERNAL,50,,40,10,NO,NO,NO,,,0,,,,,,,,,,,,,760000,395,0,10000,3000,0,773395
20160255,21602,2016,7/25/2016 12:01 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,BAYTOWN TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BAYTOWN,HARRIS,TX,29.766845,-95.012746,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2,,2,0,NO,NO,NO,,,0,,,,,,,,,,,,,500,94,0,0,200,0,794
20160260,21627,2016,7/26/2016 9:40 AM,31454,"NUSTAR LOGISTICS, L.P.",04P MCKEE - DENVER PIPELINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,,MOORE,TX,35.964394,-101.881696,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.88,,0.88,0,NO,NO,YES,7/26/2016 10:29,7/27/2016 20:35,0,,,,,,,,,,,,,19808,74,0,0,0,0,19882
20160263,21636,2016,7/26/2016 1:45 PM,18718,SUNOCO PIPELINE L.P.,HOLLY-WEST TULSA,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TULSA,TULSA,OK,36.13824,-96.02963,ALL OTHER CAUSES,UNKNOWN,0.12,,0.12,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
20160258,21621,2016,7/27/2016 11:00 PM,39183,"MEDALLION OPERATING COMPANY, LLC",ENTERPRISE DELIVERY POINT,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.01921,-102.013363,INCORRECT OPERATION,INCORRECT INSTALLATION,1,,0,1,NO,NO,NO,,,0,,,,,,,,,,,,,4000,40,0,1300,1900,0,7240
20160262,21633,2016,7/28/2016 10:57 AM,26045,HAWAII INDEPENDENT ENERGY,HONOLULU PIPELINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,KAPOLEI,HONOLULU,HI,21.30438,-158.0937,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,14,,12,2,NO,NO,YES,7/28/2016 11:00,7/28/2016 12:30,0,,,,,,,,,,,,,200,1000,0,0,0,0,1200
20160265,21911,2016,7/28/2016 1:40 PM,32147,MARATHON PIPE LINE LLC,PATOKA STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,VERNON ,MARION ,IL,38.78777,-89.083319,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.2,,0.2,0,NO,NO,NO,,,0,,,,,,,,,,,,,1000,10,0,6000,0,0,7010
20160264,21638,2016,7/28/2016 2:25 PM,300,"PLAINS PIPELINE, L.P.",ALAMITOS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,HIGH SULFUR VACUUM GAS OIL,LONG BEACH,LOS ANGELES,CA,33.76233,-118.10183,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,1,,1,0,NO,NO,YES,7/28/2016 14:25,7/28/2016 17:40,0,,,,,,,,,,,,,800,0,0,3500,0,0,4300
20160304,21705,2016,7/29/2016 8:32 AM,39013,TESORO SOCAL PIPELINE COMPANY LLC,WEST HYNES,ONSHORE,ABOVEGROUND,CRUDE OIL,,,LONG BEACH,LOS ANGELES,CA,33.863,-118.164425,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,3,,3,0,NO,NO,YES,7/29/2016 8:35,7/29/2016 18:00,0,,,,,,,,,,,,,9769,150,0,0,4121,0,14040
20160243,21573,2016,7/29/2016 11:17 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,BRYAN STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,COLLEGE STATION,GRIMES,TX,30.592658,-96.100507,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,5.9,0.5,0,5.9,NO,NO,YES,7/29/2016 23:17,7/30/2016 2:00,0,,,,,,,,,,,,,1500,700,0,0,0,0,2200
20160266,22035,2016,7/30/2016 1:01 PM,300,"PLAINS PIPELINE, L.P.","WASSON TO ODESSA 16""",ONSHORE,UNDERGROUND,CRUDE OIL,,,SEMINOLE,GAINES,TX,32.54426,-102.67448,CORROSION,EXTERNAL,10,,10,0,NO,NO,NO,,,0,,,,,,,,,,,,,350000,450,1000,9448,0,0,360898
20160268,21645,2016,7/31/2016 12:50 PM,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",TAR-TXL0092 ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,HIGHLANDS ,HARRIS,TX,29.84136111,-95.07033333,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,2,0,0,2,NO,NO,NO,,,0,,,,,,,,,,,,,135752,7715,0,6500,0,0,149967
20160261,21987,2016,8/1/2016 5:20 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",WEST LEG MAINLINE NH3,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,,WASHINGTON,KS,39.67171,-97.02436,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,25,9,0,25,NO,NO,YES,8/1/2016 17:20,8/4/2016 16:25,0,,,,,,,,,,,,,3000,1500,5600,74500,0,0,84600
20160267,21643,2016,8/2/2016 3:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,APPELT,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.758902,-95.143291,INCORRECT OPERATION,INCORRECT VALVE POSITION,4,,4,0,NO,NO,NO,,,0,,,,,,,,,,,,,40000,180,0,0,0,0,40180
20160274,21654,2016,8/2/2016 5:00 PM,26085,"PLAINS MARKETING, L.P.",PENTLAND STATION,ONSHORE,TANK,CRUDE OIL,,,MARICOPA,KERN,CA,35.054,-119.3169,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.36,,0.36,0,NO,NO,NO,,,0,,,,,,,,,,,,,35500,20,0,1000,0,0,36520
20160270,21647,2016,8/3/2016 3:24 PM,32147,MARATHON PIPE LINE LLC,"MONT BELVIEU TO GALVESTON BAY REFINERY 8"" BUTANE ",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,LA PORTE,HARRIS ,TX,29.69438,-95.02538,CORROSION,EXTERNAL,4.87,0,0,4.87,NO,NO,YES,8/3/2016 8:30,8/5/2016 20:15,0,,,,,,,,,,,,,1000,133,0,134250,0,0,135383
20160275,21971,2016,8/5/2016 8:15 AM,4906,EXXONMOBIL PIPELINE CO,BILLINGS METER SITE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BILLINGS,YELLOWSTONE,MT,45.77906,-108.485419,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.28,,0.28,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,20,0,3000,0,0,3020
20160271,21910,2016,8/5/2016 3:30 PM,32099,ENERGY TRANSFER COMPANY,ETP JUDITH STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,REEVES,TX,31.6777,-103.7683,INCORRECT OPERATION,OTHER INCORRECT OPERATION,10,,6,4,NO,NO,NO,,,0,,,,,,,,,,,,,0,160,0,0,15000,0,15160
20160277,21660,2016,8/5/2016 4:30 PM,39509,"ITC PIPELINE COMPANY, LLC",ANCHORAGE CHEMICALS TERMINAL,ONSHORE,TANK,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,"PROPYLENE, CHEMICAL GRADE",PORT ALLEN,WEST BATON ROUGE,LA,30.483056,-91.20275,ALL OTHER CAUSES,MISCELLANEOUS,0.18,0,0,0.18,NO,NO,NO,,,0,,,,,,,,,,,,,10000,10,0,0,0,1000,11010
20160269,21646,2016,8/5/2016 5:45 PM,18718,SUNOCO PIPELINE L.P.,CORSICANA TANK FARM,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.06854,-96.47929,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.36,,0.36,0,NO,NO,NO,,,0,,,,,,,,,,,,,500,14,0,100,500,0,1114
20160278,21662,2016,8/6/2016 1:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,C87,ONSHORE,UNDERGROUND,CRUDE OIL,,,CRANE,CRANE,TX,31.434858,-102.675917,ALL OTHER CAUSES,MISCELLANEOUS,1,,1,0,NO,NO,YES,8/6/2016 13:00,8/6/2016 17:30,0,,,,,,,,,,,,,36850,45,0,0,0,0,36895
20160280,21665,2016,8/8/2016 6:12 AM,22442,WEST TEXAS GULF PIPELINE CO,COLORADO CITY STATION-TANK 15,ONSHORE,TANK,CRUDE OIL,,,HERMLEIGH,SCURRY,TX,32.529914,-100.830396,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,700,,500,200,NO,NO,NO,,,0,,,,,,,,,,,,,0,7650,0,50000,200000,0,257650
20160281,21670,2016,8/8/2016 6:45 AM,300,"PLAINS PIPELINE, L.P.",LYNCH STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,EUNICE,LEA,NM,32.533014,-103.545923,CORROSION,INTERNAL,250,,250,0,NO,NO,YES,8/8/2016 6:46,8/10/2016 9:18,0,,,,,,,,,,,,,131882,2250,0,16404,0,0,150536
20160282,21671,2016,8/9/2016 9:19 AM,12470,MID - VALLEY PIPELINE CO,LIMA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,LIMA,ALLEN,OH,40.7076,-84.11739,CORROSION,INTERNAL,2,,2,0,NO,NO,NO,,,0,,,,,,,,,,,,,200,40,0,3000,1000,0,4240
20160285,21812,2016,8/9/2016 1:30 PM,31130,DCP MIDSTREAM,RED BLUFF LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,ORLA,LOVING,TX,31.79952,-103.80908,CORROSION,EXTERNAL,203,2379,0,203,NO,NO,YES,8/9/2016 13:49,8/24/2016 23:00,0,,,,,,,,,,,,,325000,51640,0,0,5000,0,381640
20160283,21672,2016,8/9/2016 2:42 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,C18,ONSHORE,UNDERGROUND,CRUDE OIL,,,OLNEY,YOUNG,TX,33.347755,-98.726775,ALL OTHER CAUSES,MISCELLANEOUS,0.6,,0.6,0,NO,NO,NO,,,0,,,,,,,,,,,,,11000,30,0,10000,5000,0,26030
20160273,21653,2016,8/9/2016 6:40 PM,25146,"EQUISTAR CHEMICALS, L.P.",CHOCOLATE BAYOU SYSTEM,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHYLENE,LAPORTE,HARRIS,TX,29.70158,-95.0414,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,6.15,0,0,6.15,NO,NO,YES,8/9/2016 19:09,8/9/2016 19:47,0,,,,,,,,,,,,,1500,200,0,800,0,0,2500
20160279,21664,2016,8/10/2016 8:35 AM,39084,"CRIMSON GULF, LLC",SOUTH BEND STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,FRANKLIN,ST MARY PARISH,LA,29.631459,-91.532241,INCORRECT OPERATION,OTHER INCORRECT OPERATION,4,,3.5,0.5,NO,NO,NO,,,0,,,,,,,,,,,,,2000,25,0,40000,0,0,42025
20160289,21683,2016,8/10/2016 9:15 AM,39013,TESORO SOCAL PIPELINE COMPANY LLC,T2 TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LONG BEACH,LOS ANGELES,CA,33.77754,-118.210091,ALL OTHER CAUSES,UNKNOWN,295,,295,0,NO,NO,YES,8/10/2016 9:15,8/17/2016 14:00,0,,,,,,,,,,,,,375000,14000,0,63000,48000,0,500000
20160286,21677,2016,8/10/2016 12:02 PM,31130,DCP MIDSTREAM,WILBREEZE LATERAL,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,HALLETTSVILLE,LAVACA,TX,29.337541,-96.678846,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,17,0,0,17,NO,NO,NO,,,0,,,,,,,,,,,,,600,340,0,0,0,0,940
20160294,21689,2016,8/12/2016 11:00 AM,2552,COLONIAL PIPELINE CO,BATON ROUGE JUNCTION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,JACKSON,EAST FELICIANA,LA,30.713929,-91.275048,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,52.2,,47.8,4.4,NO,NO,NO,,,0,,,,,,,,,,,,,4200000,5500,0,150000,0,0,4355500
20160292,21687,2016,8/13/2016 2:45 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",FOUR CORNERS PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,ARTESIA,EDDY,NM,32.847106,-104.390717,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10,,10,0,NO,NO,YES,8/13/2016 2:45,8/13/2016 6:40,0,,,,,,,,,,,,,1000,500,0,4000,5000,0,10500
20160288,21681,2016,8/13/2016 4:10 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,WILPRISE PIPELINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,SORRENTO,ASCENSION,LA,30.17253,-90.78807,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,56,0,0,56,NO,NO,NO,,,0,,,,,,,,,,,,,500,2400,0,0,0,0,2900
20160295,21841,2016,8/13/2016 7:49 AM,2552,COLONIAL PIPELINE CO,CHURCH POINT STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,CHURCH POINT,ACADIA ,LA,30.4446,-92.29089,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0.24,,0.24,0,NO,NO,YES,8/13/2016 7:49,8/14/2016 12:44,0,,,,,,,,,,,,,0,30,0,9970,0,0,10000
20160298,21694,2016,8/13/2016 10:42 AM,2552,COLONIAL PIPELINE CO,NORTH PORT ARTHUR STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PORT ARTHUR,JEFFERSON,TX,29.90848,-94.01228,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,71.8,,70.8,1,NO,NO,YES,8/13/2016 12:33,8/17/2016 18:38,0,,,,,,,,,,,,,147000,3000,0,400000,200000,0,750000
20160293,21991,2016,8/13/2016 5:00 PM,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,BELRIDGE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MCKITTRICK,KERN,CA,35.435228,-119.682456,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,50.24,,50.24,0,NO,NO,YES,8/13/2016 17:00,8/13/2016 20:13,0,,,,,,,,,,,,,0,0,0,3382,0,0,3382
20160287,21680,2016,8/14/2016 2:45 AM,32688,WEST COAST TERMINAL PIPELINE  (WCTP),WILLBRIDGE TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PORTLAND,MULTNOMAH,OR,45.565381,-122.74288,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.69,,0.69,0,NO,NO,NO,,,0,,,,,,,,,,,,,250,40,0,11179,0,0,11469
20160291,21686,2016,8/15/2016 9:45 AM,31684,PHILLIPS 66 PIPELINE LLC,SKELLY BELVIEU/WICHITA FALLS STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,WICHITA FALLS,WICHITA,TX,33.93594,-98.49067,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.7,0,0,0.7,NO,NO,NO,,,0,,,,,,,,,,,,,300,50,0,0,0,0,350
20160299,21695,2016,8/15/2016 4:33 PM,2552,COLONIAL PIPELINE CO,NORTH PORT ARTHUR STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PORT ARTHUR,JEFFERSON,TX,29.90848,-94.01228,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,15,,15,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,2400,0,20000,2600,0,25000
20160296,21943,2016,8/15/2016 10:00 PM,3445,DIXIE PIPELINE COMPANY LLC,OPELIKA STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,OPELIKA,LEE,AL,32.577172,-85.370262,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,6.91,0,0,6.91,NO,NO,YES,8/16/2016 0:23,8/16/2016 10:40,0,,,,,,,,,,,,,0,290,0,0,0,5000,5290
20160301,21698,2016,8/16/2016 4:19 AM,12628,MOBIL  PIPE  LINE COMPANY,MPL-118A MT BELVIEU TO ARCO JCT,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,MT BELVIEU,CHAMBERS,TX,29.857514,-94.895203,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,4.4,0,0,4.4,NO,NO,NO,,,0,,,,,,,,,,,,,200,100,0,500,0,0,800
20160297,21843,2016,8/16/2016 8:21 PM,18718,SUNOCO PIPELINE L.P.,HOLL-HOLLIDAYSBURG PUMP STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,ALLEGHENY TOWNSHIP,BLAIR,PA,40.456096,-78.402961,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,5,2,0,5,NO,NO,YES,8/16/2016 20:22,8/17/2016 0:15,0,,,,,,,,,,,,,50,150,0,1375,0,12875,14450
20160303,21703,2016,8/17/2016 7:05 AM,11551,"DELEK LOGISTICS OPERATING, LLC.",CROSS DELIVERY METER OUTLET,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,UNION,AR,33.34219,-92.70125,NATURAL FORCE DAMAGE,EARTH MOVEMENT,20,,18,2,NO,NO,YES,8/17/2016 6:02,8/20/2016 8:00,0,,,,,,,,,,,,,1200,200,10000,40000,0,0,51400
20160302,21701,2016,8/17/2016 7:20 AM,18092,"SFPP, LP",COLTON SOUTH TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BLOOMINGTON,SAN BERNARDINO,CA,34.059928,-117.366844,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.79,,0.9,0.89,NO,NO,YES,8/17/2016 7:22,8/17/2016 15:12,0,,,,,,,,,,,,,4909,137,0,30000,0,0,35046
20160290,22028,2016,8/18/2016 11:00 AM,15674,PLANTATION PIPE LINE CO,BATON ROUGE TANK FARM,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BATON ROUGE,EAST BATON ROUGE PARISH,LA,30.549182,-91.164132,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.69,,0.69,0,NO,NO,NO,,,0,,,,,,,,,,,,,174000,40,0,5000,0,0,179040
20160308,21718,2016,8/19/2016 11:00 AM,31684,PHILLIPS 66 PIPELINE LLC,YELLOWSTONE ORIGINATION STATION PUMPS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BILLINGS,YELLOWSTONE,MT,45.794368,-108.479145,ALL OTHER CAUSES,MISCELLANEOUS,0,,0,0,YES,NO,YES,8/19/2016 11:15,8/20/2016 8:00,0,,,,,,,,,,,,,5000,0,0,0,0,0,5000
20160300,21697,2016,8/22/2016 2:30 AM,39149,IMTT-BAYONNE,5TH STREET TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BAYONNE,HUDSON,NJ,40.650639,-74.118108,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.05,,0,0.05,NO,NO,NO,,,0,,,,,,,,,,,,,500,0,0,7935,0,0,8435
20160305,21706,2016,8/23/2016 6:00 PM,2552,COLONIAL PIPELINE CO,LINE 76016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,SPARTANBURG,SPARTANBURG,SC,34.9175,-81.87417,ALL OTHER CAUSES,UNKNOWN,0.24,,0.24,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,138,0,0,1000000,0,1000138
20160306,21707,2016,8/23/2016 7:45 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,WHITE LAKES STATION,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,,CHAVES,TX,33.538716,-103.987485,ALL OTHER CAUSES,UNKNOWN,0.1,0,0,0.1,YES,NO,NO,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
20160309,21719,2016,8/24/2016 9:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,MIDLAND STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.016023,-102.015705,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.8,,0.8,0,NO,NO,YES,8/24/2016 21:30,8/24/2016 22:00,0,,,,,,,,,,,,,200,25,0,0,0,0,225
20160272,21936,2016,8/25/2016 6:00 AM,38924,NGL CRUDE TERMINALS,NGL ENERGY PARTNERS,ONSHORE,TANK,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.940151,-96.714602,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3,,3,0,NO,NO,NO,,,0,,,,,,,,,,,,,400,141,0,30,2800,200,3571
20160307,21717,2016,8/25/2016 10:48 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",EAST HOUSTON TERMINAL,ONSHORE,TANK,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.79637,-95.27905,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.47,,0.47,0,NO,NO,NO,,,0,,,,,,,,,,,,,2500,21,0,14000,0,0,16521
20160276,21922,2016,8/25/2016 3:55 PM,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,COLLINS STORAGE (#2),ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,COLLINS,COVINGTON,MS,31.647774,-89.528868,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,45,,45,0,NO,NO,NO,,,0,,,,,,,,,,,,,450,2940,0,275,41335,0,45000
